night,plan_archive_available,plan_active_acquired_cohort,plan_exposure_n,acquired_strict_frame_n,plan_active_acquired_frame_denominator_n,plan_active_cohort_matched_frame_n,plan_active_acquired_not_matched_n,full_interval_acquired_without_plan_archive_n,multiset_matched_frame_n,planned_not_acquired_n,acquired_not_planned_n,acquired_frame_plan_compliance,planned_frame_realization,planned_unique_field_n,acquired_unique_field_n,actual_time_available_n,matched_pair_with_two_times_n,abs_time_residual_median_s,abs_time_residual_p90_s,planned_revisit_interval_n,planned_revisit_interval_median_s,actual_revisit_interval_n,actual_revisit_interval_median_s,planned_revisit_baseline_n,planned_revisit_baseline_median_s,actual_revisit_baseline_n,actual_revisit_baseline_median_s,actual_gap_proxy_n,actual_gap_proxy_median_s,actual_gap_proxy_p90_s,matched_with_l2_n,normal_planned_n,normal_matched_n,normal_planned_realization,near_sun_planned_n,near_sun_matched_n,near_sun_planned_realization,followup_planned_n,followup_matched_n,followup_planned_realization,quality_code,quality_reason,primary_science_included,near_sun_selection_status,history_feedback_status,attribution_limit,input_manifest_hash
20260408,True,False,397,0,0,0,0,0,0,397,0,,0.0,94,0,0,0,,,264,1800.0,0,,132,3600.0,0,,0,,,0,396,0,0.0,1,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260409,True,False,394,0,0,0,0,0,0,394,0,,0.0,113,0,0,0,,,262,1800.0,0,,132,3600.0,0,,0,,,0,394,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260410,True,True,392,235,235,235,0,0,235,157,0,1.0,0.5994897959183674,105,83,235,235,993.097,1393.0382,260,1800.0,134,1867.3395,132,3600.0,84,3717.5564999999997,234,53.6635,64.4306,235,392,235,0.5994897959183674,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260411,True,True,390,149,149,149,0,0,149,241,0,1.0,0.382051282051282,105,52,137,137,1722.675,1855.0868,258,1800.0,88,1845.879,132,3600.0,44,3691.6335,136,53.004999999999995,65.228,137,390,149,0.382051282051282,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260412,True,True,388,27,27,27,0,0,27,361,0,1.0,0.06958762886597938,101,22,27,27,6781.887,6828.6538,256,1800.0,5,1876.989,132,3600.0,5,1876.989,26,52.6725,63.908500000000004,27,388,27,0.06958762886597938,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260413,True,True,386,107,107,107,0,0,107,279,0,1.0,0.2772020725388601,106,44,0,0,,,254,1800.0,0,,132,3600.0,0,,0,,,0,386,107,0.2772020725388601,0,0,,0,0,,raw_without_l2;l2_missing,missing_l2,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260414,True,True,383,107,107,97,10,0,97,286,10,0.9065420560747663,0.25326370757180156,106,44,105,95,90920.843,91061.3456,251,1800.0,56,1883.558,132,3600.0,34,3767.4995,104,53.4815,64.0986,95,383,97,0.25326370757180156,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260415,True,False,381,0,0,0,0,0,0,381,0,,0.0,101,0,0,0,,,249,1800.0,0,,132,3600.0,0,,0,,,0,381,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260416,True,False,379,0,0,0,0,0,0,379,0,,0.0,101,0,0,0,,,247,1800.0,0,,132,3600.0,0,,0,,,0,379,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260417,True,False,377,0,0,0,0,0,0,377,0,,0.0,108,0,0,0,,,245,1800.0,0,,132,3600.0,0,,0,,,0,377,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260418,True,False,374,0,0,0,0,0,0,374,0,,0.0,108,0,0,0,,,242,1800.0,0,,132,3600.0,0,,0,,,0,374,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260419,True,False,372,0,0,0,0,0,0,372,0,,0.0,90,0,0,0,,,248,1800.0,0,,124,3600.0,0,,0,,,0,330,0,0.0,42,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260420,True,True,372,345,345,345,0,0,345,27,0,1.0,0.9274193548387096,91,91,345,345,1752.765,2521.9824,248,1800.0,221,1882.629,124,3600.0,122,3761.5789999999997,344,53.835,64.8853,345,330,310,0.9393939393939394,42,35,0.8333333333333334,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260421,True,False,369,0,0,0,0,0,0,369,0,,0.0,80,0,0,0,,,246,1800.0,0,,123,3600.0,0,,0,,,0,330,0,0.0,39,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260422,True,True,366,90,90,90,0,0,90,276,0,1.0,0.2459016393442623,81,32,90,90,452.93600000000004,616.3314000000001,244,1800.0,46,1900.4475,122,3600.0,24,3799.6665000000003,89,54.397000000000006,65.19059999999999,90,330,90,0.2727272727272727,36,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260423,True,True,363,92,92,92,0,0,92,271,0,1.0,0.2534435261707989,82,44,91,91,244.927,462.099,242,1800.0,44,1895.0430000000001,121,3600.0,22,3790.5874999999996,90,53.7575,65.01530000000001,91,330,92,0.2787878787878788,33,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260424,True,False,363,0,0,0,0,0,0,363,0,,0.0,87,0,0,0,,,242,1800.0,0,,121,3600.0,0,,0,,,0,330,0,0.0,33,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260425,True,True,360,104,104,104,0,0,104,256,0,1.0,0.28888888888888886,80,34,104,104,1180.106,1281.4608,240,1800.0,54,1860.5895,120,3600.0,32,3720.271,103,54.102999999999994,64.7384,104,330,104,0.3151515151515151,30,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260426,True,True,357,143,143,143,0,0,143,214,0,1.0,0.4005602240896359,90,46,142,142,737.566,1117.9304,238,1800.0,83,1886.262,119,3600.0,53,3767.137,141,57.584,66.335,142,330,143,0.43333333333333335,27,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260427,True,True,354,224,224,224,0,0,224,130,0,1.0,0.632768361581921,82,64,224,224,1469.0729999999999,1844.96,236,1800.0,132,1882.0085,118,3600.0,66,3765.1465,223,52.989999999999995,64.0008,224,330,224,0.6787878787878788,24,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260428,True,True,354,329,329,329,0,0,329,25,0,1.0,0.9293785310734464,70,70,329,329,727.676,1480.4541999999997,236,1800.0,211,1861.356,118,3600.0,117,3712.215,328,52.8255,64.9889,329,330,305,0.9242424242424242,24,24,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260429,True,True,351,298,298,298,0,0,298,53,0,1.0,0.8490028490028491,68,59,298,298,1845.788,2124.5573,234,1800.0,190,1842.0335,117,3600.0,97,3674.458,297,52.165000000000006,65.4706,298,330,277,0.8393939393939394,21,21,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260430,True,True,348,48,48,48,0,0,48,300,0,1.0,0.13793103448275862,88,30,48,48,560.5835,5989.4342,232,1800.0,17,1916.717,116,3600.0,13,1917.849,47,54.19199999999999,67.92439999999999,48,330,48,0.14545454545454545,18,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260501,True,False,348,0,0,0,0,0,0,348,0,,0.0,83,0,0,0,,,232,1800.0,0,,116,3600.0,0,,0,,,0,330,0,0.0,18,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260502,True,False,345,0,0,0,0,0,0,345,0,,0.0,75,0,0,0,,,230,1800.0,0,,115,3600.0,0,,0,,,0,330,0,0.0,15,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260503,True,True,330,328,328,277,51,0,277,53,51,0.8445121951219512,0.8393939393939394,89,87,328,277,1462.182,1900.1018000000001,220,1800.0,169,1860.557,110,3600.0,86,3721.2945,327,52.453,64.88719999999999,277,312,259,0.8301282051282052,18,18,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260504,True,True,333,327,327,303,24,0,303,30,24,0.926605504587156,0.9099099099099099,86,86,327,303,1280.241,1759.9176,222,1800.0,192,1859.85,111,3600.0,98,3718.8999999999996,326,52.711999999999996,64.6405,303,318,288,0.9056603773584906,15,15,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260505,True,False,339,0,0,0,0,0,0,339,0,,0.0,81,0,0,0,,,226,1800.0,0,,113,3600.0,0,,0,,,0,330,0,0.0,9,0,0.0,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260506,True,True,336,147,147,147,0,0,147,189,0,1.0,0.4375,86,42,147,147,1872.066,3560.8,224,1800.0,79,1886.22,112,3600.0,48,3535.4435,146,52.873,64.43299999999999,147,330,145,0.4393939393939394,6,2,0.3333333333333333,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260507,True,True,336,142,142,142,0,0,142,194,0,1.0,0.4226190476190476,89,67,142,142,1695.894,1741.7121,224,1800.0,74,1804.2725,112,3600.0,50,1885.163,141,51.931,64.956,142,330,136,0.4121212121212121,6,6,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260508,True,True,333,224,224,224,0,0,224,109,0,1.0,0.6726726726726727,76,54,222,222,1152.0645,1491.0818000000002,222,1800.0,134,1882.2635,111,3600.0,86,3716.7725,221,54.14,64.792,222,330,224,0.6787878787878788,3,0,0.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260509,True,True,332,200,200,200,0,0,200,132,0,1.0,0.6024096385542169,76,44,200,200,1992.3245,3388.4948999999997,221,1800.0,133,1881.741,111,3600.0,67,3763.428,199,52.673,64.30160000000001,200,330,198,0.6,2,2,1.0,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260510,True,False,330,0,0,0,0,0,0,330,0,,0.0,76,0,0,0,,,220,1800.0,0,,110,3600.0,0,,0,,,0,330,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260511,True,False,327,0,0,0,0,0,0,327,0,,0.0,81,0,0,0,,,217,1800.0,0,,110,3600.0,0,,0,,,0,327,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260512,True,True,326,240,240,240,0,0,240,86,0,1.0,0.7361963190184049,81,64,240,240,1614.8874999999998,2935.4916000000003,216,1800.0,147,1872.819,110,3600.0,81,3711.813,239,54.016000000000005,64.78559999999999,240,326,240,0.7361963190184049,0,0,,0,0,,quality_ok,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260513,True,False,324,0,0,0,0,0,0,324,0,,0.0,92,0,0,0,,,214,1800.0,0,,110,3600.0,0,,0,,,0,324,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260514,True,False,322,0,0,0,0,0,0,322,0,,0.0,92,0,0,0,,,212,1800.0,0,,110,3600.0,0,,0,,,0,322,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260515,True,False,321,0,0,0,0,0,0,321,0,,0.0,92,0,0,0,,,211,1800.0,0,,110,3600.0,0,,0,,,0,321,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260516,True,False,318,0,0,0,0,0,0,318,0,,0.0,88,0,0,0,,,208,1800.0,0,,110,3600.0,0,,0,,,0,318,0,0.0,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260517,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260518,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260519,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260520,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260521,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
20260522,False,False,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,,0,,0,,0,,0,,,0,0,0,,0,0,,0,0,,no_strict_raw,,True,mode_label_is_end_of_night_block; current code does not retain minimum-solar-elongation ordering because the candidate list is re-sorted by RA,production history feedback was observed stalled after 20260330; recent-night cooldown and current coverage feedback must not be assumed active,plan realization and wall-clock gap diagnostics only; do not attribute unmatched frames or gaps to weather or equipment efficiency,a6a11f498afd43f99b5add50f0c61e7005c7dcbcab19c1c7b4ab62776daf32bc
